gis_id,public_health,farmers_market,parks,libraries,community_centers,emergency_hub,tree_rel_area,num_trips_area_norm,num_stops_area_norm,walk_time_LR,tran_time_LR,walkscore,bikescore,transitscore,total_bikelanes,avg_driving_time,avg_transit_time,sidewalk_availability,num_units,num_permits,total_value_permits,walk_time_lib,tran_time_lib,walk_time_slc,tran_time_slc,enroll_elem_df,math_perc_elem_df,reading_perc_elem_df,isa_perc_elem_df,s_per_t_elem_df,fam_sat_elem_df,stu_sat_elem_df,red_lunch_elem_df,enroll_ms_df,math_perc_ms_df,reading_perc_ms_df,isa_perc_ms_df,s_per_t_ms_df,fam_sat_ms_df,stu_sat_ms_df,red_lunch_ms_df,enroll_hs_df,math_perc_hs_df,reading_perc_hs_df,isa_perc_hs_df,s_per_t_hs_df,fam_sat_hs_df,stu_sat_hs_df,red_lunch_hs_df
530330034003,4.425225909,0.967832468,0.183599507,1.682026346,2.245186785,0.235414662,0.000731795,0.000700588,3.65E-06,75,27,72,72,55,0.009078616,18,48,0.048193393,0,62,6695652,22,11,61,42,532,0.863196667,0.909223333,0.96129,18,0.899,0.649,0.09023,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330035001,3.362192051,0.189796557,0.291903862,1.100671225,1.738045643,0.200567741,0.001008437,0.003145519,1.30E-05,73,28,85,80,47,0.015904314,17,55,0.09153753,57,103,17750890,18,8,50,33,532,0.863196667,0.909223333,0.96129,18,0.899,0.649,0.09023,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330035002,3.765284153,0.408185115,0.543578549,1.507345783,1.882010211,0.388757345,0.000557113,0.001094365,4.99E-06,69,28,68,79,49,0.009396369,17,58,0.055307755,0,92,9223643,22,9,46,35,532,0.863196667,0.909223333,0.96129,18,0.899,0.649,0.09023,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330035003,4.34872857,0.994187437,0.273135399,1.293809796,2.202534814,0.734800872,0.004581215,0.002607994,1.19E-05,64,26,70,80,52,0.021864573,18,58,0.062673103,0,66,30551888,21,16,51,44,532,0.863196667,0.909223333,0.96129,18,0.899,0.649,0.09023,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330036001,3.390984448,1.383026057,0.575906812,0.71274493,0.761172454,0.454971832,0.000578463,0.003094012,1.64E-05,48,21,75,93,57,0.013397102,17,55,0.054359127,836,80,270954058,12,7,9,9,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330036002,2.858045319,1.926923532,0.299395059,0.216196677,0.376818524,0.371583682,0.000401894,0.001393617,1.68E-05,55,26,90,84,55,0.011815482,16,58,0.046125841,217,83,91828096,3,3,15,15,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330036003,3.567291671,1.493708436,0.508715567,0.833402874,0.698684468,0.704032135,0.00040939,0.00112027,7.49E-06,50,28,83,86,55,0.00704972,18,59,0.036203196,0,82,13042581,12,10,19,17,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330036004,3.240470355,1.636555366,0.365955395,0.46471587,0.389291623,0.392092015,0.001540468,0.018610688,7.15E-05,51,24,91,90,55,0.041278034,17,57,0.126317461,0,65,32926689,7,4,16,12,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330038001,4.289827615,2.136014982,0.802270038,0.249739123,0.868949033,0.792806198,0.001970724,0.006637812,2.73E-05,47,20,73,76,50,0.019603108,19,53,0.133343908,0,115,43070337,3,3,8,8,592,0.84699,0.922686667,0.96633,19,0.806,0.589,0.05912,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330038002,4.003648761,1.906468242,0.574622007,0.602754633,0.536950087,0.551996565,0.001679009,0.002740483,1.11E-05,42,19,61,65,53,0.009156224,18,54,0.100001109,0,52,5585692,10,10,13,13,592,0.84699,0.922686667,0.96633,19,0.806,0.589,0.05912,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330039001,4.696670933,2.590539996,0.421203275,0.433164959,1.428612995,0.799713803,0.00189675,0.004913456,2.42E-05,51,23,75,74,46,0.029709063,19,54,0.134358721,0,91,12837134,8,8,15,15,592,0.84615,0.882263333,0.96324,17,0.836,0.683,0.09628,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330039002,5.20825298,3.042137336,0.182289324,0.978257971,1.992592865,1.22190348,0.001106576,0.002061565,1.04E-05,55,25,47,64,46,0.01166847,20,53,0.078460499,0,56,5452530,15,15,22,19,592,0.84615,0.882263333,0.96324,17,0.836,0.683,0.09628,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330040001,6.384586415,4.481191859,0.225236141,2.484753518,2.858361662,2.240462178,0.005220452,0.005360227,2.94E-05,72,40,31,61,44,0.030858644,25,72,0.058584304,0,110,110269907,42,21,48,40,255,0.612296667,0.651266667,0.95573,12,0.87,0.553,0.45882,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330040002,5.572249824,3.451579699,0.618855495,1.429037863,2.278738167,1.414325581,0.001374448,0.005461377,4.45E-05,59,26,40,57,46,0.006787335,21,56,0.108492627,0,83,15906120,22,11,28,21,592,0.84615,0.882263333,0.96324,17,0.836,0.683,0.09628,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330041001,6.660299328,3.974522048,0.982463534,2.304990647,1.939655266,1.553238972,0.00110814,0.000795215,2.29E-06,60,36,30,54,45,0,22,70,0.067774643,0,48,9032069,40,15,51,26,255,0.612296667,0.651266667,0.95573,12,0.87,0.553,0.45882,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330041002,6.712162723,3.508686022,0.873841176,2.194790285,1.22466729,1.087584423,0.002630276,0.001275491,3.70E-06,56,40,53,50,43,0.000811089,22,71,0.06397884,0,160,27513586,40,18,52,28,255,0.612296667,0.651266667,0.95573,12,0.87,0.553,0.45882,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330041003,6.829671766,2.884112082,0.191325377,2.371349824,0.155291805,1.067771547,0.001920726,1.55E-05,1.04E-05,37,26,48,55,51,0.019244633,20,72,0.104408381,0,99,11221005,42,19,54,25,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330041004,6.237459642,2.575426045,0.38352181,1.745246705,0.583433018,0.433714772,0.001688183,0.002368325,1.69E-05,39,19,62,86,55,0.009961102,20,64,0.085975643,0,124,101947234,33,13,45,19,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330041005,6.367899258,2.174540588,0.483513173,2.113620947,0.58204392,1.056105867,0.000897485,0.001424796,9.77E-06,27,19,72,82,55,0.003598845,19,66,0.040927056,0,49,4264640,36,15,48,20,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330041006,6.486805994,2.938889052,0.109182951,2.340106844,0.620555997,1.619972079,0.001638387,0,0,39,31,32,34,42,0.014554673,21,75,0.064572536,0,95,16247034,55,43,60,31,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330042001,5.903375721,3.089930483,0.165049391,1.428747749,1.544776631,0.763004313,0.002100051,0.00185878,1.52E-05,52,28,49,64,49,0.031858939,21,67,0.118834025,0,112,18994350,27,13,37,22,255,0.612296667,0.651266667,0.95573,12,0.87,0.553,0.45882,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330042002,5.539536858,2.386155477,0.468198205,1.00709703,1.336843989,0.32886464,0.002804881,0.003179368,2.85E-05,43,20,67,80,54,0.04071338,21,64,0.132899002,0,65,13053135,20,11,31,17,255,0.612296667,0.651266667,0.95573,12,0.87,0.553,0.45882,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330042003,5.659139602,1.703071688,0.618748555,1.461934705,1.121120124,0.81398017,0.001084993,0.002189782,1.03E-05,28,17,90,86,59,0.019108486,18,62,0.052965906,61,111,24825348,21,11,32,16,592,0.84699,0.922686667,0.96633,19,0.806,0.589,0.05912,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330042004,5.235231611,1.996698216,0.560809029,0.78702735,1.377212831,0.622872078,0.001268779,0.004257125,1.89E-05,39,18,73,73,54,0.014133271,20,57,0.08448022,0,87,12736943,13,13,25,14,592,0.84699,0.922686667,0.96633,19,0.806,0.589,0.05912,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330042005,4.869498955,1.657309182,0.696490866,0.659962789,0.953595847,0.953501934,0.001268912,0.005729715,2.34E-05,37,19,76,65,56,0.018196383,20,55,0.089184335,0,86,9695808,10,10,19,12,592,0.84699,0.922686667,0.96633,19,0.806,0.589,0.05912,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330043011,5.363623983,1.144773442,0.454373908,1.501454984,1.42474744,0.488066697,0.000943646,0.002338206,1.51E-05,24,16,94,93,68,0.005700405,19,58,0.045820416,0,181,78385736,31,27,33,23,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330043012,4.636885278,1.316116655,0.386799936,0.863830151,0.659549383,0.654331453,0.000877776,0.002099354,1.04E-05,33,13,79,67,59,0.009601226,19,53,0.055391948,0,51,5598483,17,12,24,17,592,0.84699,0.922686667,0.96633,19,0.806,0.589,0.05912,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330043013,4.436203757,1.007731252,0.168661127,1.166998609,0.522676865,0.509410939,0.001837325,0.001160217,1.22E-05,35,17,85,73,64,0.007835241,20,57,0.031351786,0,77,5707871,23,15,17,13,592,0.84699,0.922686667,0.96633,19,0.806,0.589,0.05912,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330043021,5.066794577,0.597727183,0.302572658,0.954221577,1.305921224,0.198048723,0.001221808,0.000103081,9.37E-06,23,19,83,75,74,0.014525755,18,59,0.063831276,183,46,20894986,14,14,25,19,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330043022,5.19513584,0.811490769,0.234610859,1.167377463,1.347385646,0.230750709,0.001243505,0.002819891,1.58E-05,22,18,93,82,73,0.020269557,19,55,0.061672836,300,44,11591888,25,29,29,22,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330044001,4.210958592,0.793433341,0.213689076,0.981612905,0.626351408,0.424394266,0.000778075,0.001419419,5.85E-06,33,19,82,77,66,0.012051349,19,57,0.053894278,0,76,7971057,19,14,13,13,592,0.84699,0.922686667,0.96633,19,0.806,0.589,0.05912,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330044002,4.041927708,0.747767773,0.12607659,0.776053695,0.930207282,0.367646243,0.000652917,0.003241109,1.39E-05,36,17,86,94,68,0.025624821,18,55,0.046030214,214,84,25287263,14,9,9,9,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330044003,4.760376147,0.319094404,0.441702557,0.661684968,1.169296923,0.329149967,0.001793253,0.001173844,3.19E-05,24,17,90,91,74,0.022504177,19,58,0.108501462,31,45,3468759,11,11,19,17,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330044004,4.608181424,0.177945677,0.431713415,0.274688503,1.354951918,0.157032495,0.0010995,0.010650534,4.55E-05,29,15,97,96,74,0.025153507,17,58,0.110947507,421,54,36130209,7,7,16,15,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330045001,4.307436258,0.587152459,0.423924297,0.356441549,1.462384357,0.51787429,0.000794049,0.000491914,2.46E-06,36,17,92,96,71,0.011056672,16,59,0.056856156,0,45,8436367,6,6,19,18,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330045002,4.209338166,0.959251586,0.391061097,0.637311882,1.336920015,0.78924317,0.000724241,0.001618933,1.34E-05,40,24,65,80,67,0.006029594,15,57,0.055107378,0,91,7523517,13,13,24,20,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330046001,3.730540254,1.212193416,0.506512109,1.260829922,1.201015561,0.594139093,0.003872726,0.002342865,1.03E-05,58,31,36,80,51,0.055467117,17,60,0.088387109,0,82,9236160,20,20,34,24,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330046002,3.994463037,1.519974466,0.117580149,1.108170065,1.183136749,0.662169281,0.0019036,0.003850834,1.74E-05,46,29,73,82,55,0.020187509,17,54,0.14449531,0,108,14724003,19,9,29,15,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330046003,4.398122441,1.464472683,0.183408252,0.755363376,1.584987386,0.257117348,0.001129974,0.001999476,9.03E-06,42,24,82,77,58,0.018987228,16,52,0.085488791,0,59,7268297,13,7,33,18,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330047001,4.764695218,1.435252174,0.314978186,1.076223902,1.716800401,0.307002042,0.000782158,0.002287562,9.86E-06,82,30,84,84,55,0.010486349,19,46,0.072531378,0,56,23097841,13,9,71,43,532,0.863196667,0.909223333,0.96129,18,0.899,0.649,0.09023,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330047002,5.450692858,2.026559378,0.346453593,1.166042867,1.861196748,0.440496638,0.000194786,0.001308581,6.05E-06,79,26,90,87,57,0.009251141,19,52,0.041204018,0,172,119670398,18,8,75,37,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330047003,5.097077956,1.936364479,0.450942113,0.495029993,1.14385143,0.400162398,0.000842423,0.005261031,1.87E-05,90,27,95,80,54,0.018949297,21,59,0.115153963,665,122,170108428,6,6,78,45,544,0.648026667,0.753486667,0.95943,18,0.871,0.608,0.18382,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330047004,5.621302009,2.450303237,0.177256686,0.317387812,0.952094101,0.416156427,0.000588479,0.005352337,1.80E-05,93,28,95,78,54,0.024641139,21,55,0.094172728,170,198,185888822,4,4,87,48,544,0.648026667,0.753486667,0.95943,18,0.871,0.608,0.18382,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330048001,4.818263865,1.352460021,0.111217743,1.613823809,2.583673202,0.660688564,0.000916227,0.004291571,1.60E-05,67,25,73,60,56,0.002637851,17,56,0.081987484,0,70,6174282,24,10,60,38,532,0.863196667,0.909223333,0.96129,18,0.899,0.649,0.09023,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330048002,5.16126031,2.004747723,0.196345081,1.295231683,2.61717593,0.223793426,0.0010002,0,0,62,27,77,63,63,0.008802592,18,44,0.067785121,0,70,4564592,20,13,63,43,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330048003,4.81598565,2.446632522,0.418675226,1.142787528,2.207624797,0.235583368,0.000557911,0.001924393,7.53E-06,64,23,83,81,64,0.017253622,18,47,0.053356268,66,130,41183791,15,6,72,35,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330048004,5.135738782,1.662658241,0.493260081,1.655231033,2.352008692,0.481870029,0.000486064,0.000648894,3.81E-06,71,31,85,81,59,0.006188282,18,42,0.036009238,0,62,4826792,25,14,66,44,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330049001,4.864990251,1.559091433,0.296945608,0.955975526,2.522348411,0.842371856,0.000426991,0.002437343,1.03E-05,56,24,69,81,58,0.011281589,16,53,0.056109401,0,50,9642007,14,8,51,31,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330049002,4.208017573,2.851024583,0.223757373,0.236504139,1.906023843,0.190116624,0.000133967,0.001331093,3.45E-06,51,19,97,80,62,0.004388687,16,44,0.014607729,104,156,113493623,3,3,66,27,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330049003,4.417444983,2.65586036,0.366903236,0.503968576,2.006744379,0.467955829,0.000977201,0.003050707,1.96E-05,54,21,95,76,66,0.012001722,17,43,0.053722142,58,50,13042708,7,7,67,30,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330049004,4.87823676,2.190387986,0.328416223,0.919628812,2.458040669,0.499935935,0.001027869,0.004946891,2.29E-05,52,21,83,68,64,0.019246384,16,51,0.087513642,0,89,15487955,13,9,59,34,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330049005,5.154005666,1.905183691,0.464895433,0.858394652,2.746606264,0.72538383,0.000409362,0.002799951,1.12E-05,53,23,76,79,61,0.008436591,16,50,0.055940938,0,51,17213234,13,8,52,33,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330050001,4.822700526,1.919699159,0.528254613,0.21430472,2.163861081,0.508472549,0.000501598,0.001408555,3.40E-06,47,21,93,88,59,0.013976266,17,50,0.052156267,48,79,59958581,5,5,44,23,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330050002,4.827272039,2.299330752,0.321268707,0.409150056,2.679047155,0.399114091,0.001035701,0.001621879,7.32E-06,41,23,88,79,62,0.018334754,17,48,0.081927483,227,47,9327740,7,3,51,21,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330050003,5.090131719,2.026413711,0.546514796,0.381091921,2.488299226,0.604365806,0.000229491,0.002287728,7.89E-06,46,21,89,82,61,0.006604808,17,50,0.032067803,0,55,34426730,6,6,48,22,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330051001,4.809790079,1.474660853,0.166603647,0.534988106,1.987518604,0.075958526,0.000623316,0.003217836,1.07E-05,37,18,95,83,63,0.013043945,17,51,0.045171027,0,102,17772856,8,5,38,20,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330051002,4.886469297,1.660097227,0.402915079,0.635073676,2.454677828,0.604182663,0.001540694,0.003552758,1.23E-05,31,21,90,79,64,0.025347431,17,53,0.112444275,0,77,6922292,10,10,46,25,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330051003,4.438281373,1.938372066,0.411304879,0.96238339,2.150560061,0.876337267,0.000755776,0.002186504,8.19E-06,33,18,81,74,62,0.007452941,17,53,0.053945801,0,57,6282537,17,16,52,29,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330052001,5.232357054,0.9099399,0.142501603,0.731459708,2.13081972,0.34238638,0.000936238,0.004412277,3.87E-05,24,16,90,82,79,0.000653649,15,53,0.07081999,23,18,7091904,12,12,33,17,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330052002,4.965031566,1.124037706,0.249123335,1.015015689,1.813107306,0.028425006,0.000352655,0.003199429,1.45E-05,20,15,93,72,79,0.014868898,16,51,0.041890928,267,36,49369772,15,15,37,18,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330052003,4.855107034,1.334404089,0.159584663,1.129865222,2.001601848,0.366154939,0.000261959,0.000945491,6.19E-06,23,17,86,72,76,0.008183368,16,52,0.021584056,0,46,10491904,20,14,41,24,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330052004,4.920903919,0.986345374,0.514408836,0.67127592,2.0480754,0.533935049,0.000662958,0.002181418,1.55E-05,30,14,84,82,74,0.019381771,15,52,0.052463612,0,100,11532757,12,12,34,20,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330052005,4.948774384,0.577747032,0.205593712,0.347920402,1.9381989,0.542378324,0.000731354,0.006186797,2.51E-05,27,15,93,91,78,0.027807359,15,55,0.070837428,20,61,50139571,5,5,27,13,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330053011,5.14821954,0.429151087,0.416782287,0.741084352,1.548771509,0.387949065,0.00031133,1.85E-05,1.69E-06,20,14,92,89,77,0.002607139,18,55,0.022443407,28,20,10075117,13,13,25,16,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330053012,5.004144861,0.282083849,0.415798851,0.38976836,1.683358162,0.216665079,0.000320105,0.014235298,4.51E-05,24,13,95,91,79,0.043290369,17,52,0.082377739,335,94,137709159,8,8,21,16,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330053013,5.337423313,0.649702863,0.320698545,0.67602832,2.037555452,0.552214599,0.000559815,0.02774207,5.21E-05,20,12,96,84,81,0.083356944,16,52,0.124870014,253,53,75619107,12,9,28,14,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330053014,5.213266775,0.892689037,0.364893822,0.910547686,1.814198982,0.411421648,0.000841993,0.017456921,4.51E-05,17,9,97,81,81,0.087249105,17,51,0.166807109,85,17,18649440,16,10,32,15,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
