gis_id,num_trips_area_norm,num_stops_area_norm,walk_time_LR,tran_time_LR,walkscore,bikescore,total_bikelanes,total_sidewalks,SW_rank1,SW_rank2,SW_rank3,SW_rank4,trans_eff,avg_driving_time,avg_transit_time
530330105003,0.000568367,1.96E-05,88,29,68,47,0.010459622,0.116328567,0.084528167,0.00596636,0.02583404,0,0.349206349,22,63
530330105004,0.001739754,1.41E-05,75,22,93,55,0.022129674,0.101126779,0.065415372,0,0.035711407,0,0.358490566,19,53
530330105005,0.009307169,6.98E-05,82,24,89,50,0.045426323,0.192302937,0.130057722,0.00672915,0.055516065,0,0.375,21,56
530330106001,0.004299191,2.59E-05,91,21,78,50,0.037798792,0.132019005,0.112679426,0.000757665,0.018581914,0,0.333333333,19,57
530330106002,0.00167629,2.66E-05,88,26,83,62,0.051803865,0.202697331,0.149713758,0.002165156,0.050818417,0,0.344827586,20,58
530330106003,0.005638186,5.29E-05,97,25,82,47,0.038900053,0.157194646,0.112338985,0,0.044419913,0.000435748,0.355932203,21,59
530330106004,0.001103683,1.49E-05,103,30,51,40,0.016493101,0.119351228,0.052779698,0.038780584,0.027790947,0,0.34375,22,64
530330106005,0.000211407,5.29E-05,113,49,14,22,0.024566332,0.087690997,0.030806191,0.015415773,0.034962811,0.006506222,0.292682927,24,82
530330106006,0.007422918,2.51E-05,94,27,78,59,0.020289686,0.284166687,0.246861503,0,0.037305183,0,0.35,21,60
530330107011,0.00329235,2.08E-05,79,17,45,35,0.041754721,0.094404749,0.018182933,0.052499068,0.014559767,0.00916298,0.357142857,20,56
530330107012,0.000653459,4.85E-06,99,30,30,38,0.011027283,0.05175531,0.037844392,0.003695081,0.00448606,0.005729777,0.338709677,21,62
530330107021,0.001762454,8.77E-06,82,20,42,33,0.019466428,0.107819124,0.047042078,0.052665787,0.008111259,0,0.316666667,19,60
530330107022,0.000907011,4.51E-06,85,23,60,58,0.01953459,0.100857437,0.09176325,0,0.009094187,0,0.333333333,19,57
530330107023,0.007374623,4.56E-05,92,20,69,47,0.041248582,0.099848856,0.075684089,0,0.024164767,0,0.339285714,19,56
530330108001,0.001296656,1.11E-05,84,28,36,44,0.021208698,0.061362592,0.019989653,0.014329986,0.018019879,0.009023074,0.35,21,60
530330108002,0.014309921,9.33E-05,82,17,39,54,0.115455392,0.336686415,0.051277491,0.210787097,0.074621827,0,0.357142857,20,56
530330108003,0.003076836,2.82E-05,67,24,33,47,0.037841143,0.147959541,0.023178523,0.092141157,0.032639861,0,0.285714286,18,63
530330109001,0.001844439,9.62E-06,63,22,19,46,0.009117854,0.040350818,0.011273646,0.009259765,0.015733997,0.004083409,0.321428571,18,56
530330109002,0.001782575,9.45E-06,46,11,60,60,0.015824815,0.067662031,0.016504568,0.022977719,0.017802688,0.010351999,0.340425532,16,47
530330110011,0.002548412,8.25E-06,9,9,74,64,0.028800321,0.167169873,0.095983633,0.053950485,0.017235755,0,0.338983051,20,59
530330110012,0.013891116,3.62E-05,9,9,83,67,0.028564153,0.095894189,0.022298185,0.046504887,0.02566687,0.001424248,0.350877193,20,57
530330110013,0.002180141,1.20E-05,19,14,79,69,0.03033693,0.085893794,0.035934693,0.025663747,0.018820583,0.00547477,0.303030303,20,66
530330110021,0.004319544,2.95E-05,18,13,66,36,0.031161615,0.102232213,0.010265445,0.03840046,0.029251533,0.024314775,0.245901639,15,61
530330110022,0.001357679,4.39E-06,17,14,64,69,0.011930971,0.060431413,0.036477714,0.01547182,0.008481879,0,0.306451613,19,62
530330110023,0.004492676,2.08E-05,23,11,60,44,0.021426187,0.151839373,0.040622288,0.068196691,0.043020395,0,0.3,18,60
530330111011,0.003038943,1.22E-05,11,11,67,55,0.001399778,0.059744355,0.043683584,0.002075937,0.013984834,0,0.366666667,22,60
530330111012,0.002854252,2.08E-05,5,5,76,70,0.025480088,0.099866738,0.070047253,0.007920641,0.013108994,0.008789849,0.381818182,21,55
530330111013,0.000600847,7.07E-06,11,11,74,74,0.025660837,0.125205254,0.076423872,0.035560501,0.013220882,0,0.338983051,20,59
530330111014,0.001162419,4.71E-06,9,9,77,60,0.015187807,0.092537394,0.073915149,0.0014334,0.009877417,0.007311429,0.362068966,21,58
530330111021,0.001534173,1.81E-05,20,20,54,44,0.018491048,0.08005321,0.039971564,0.022401435,0.01768021,0,0.479166667,23,48
530330111022,0.002261199,6.79E-06,18,15,65,40,0.011697077,0.141339865,0.109453234,0.018952682,0.012933948,0,0.338461538,22,65
530330111023,0.011044578,4.44E-05,14,14,77,61,0.014319714,0.141180284,0.080441217,0.026963913,0.033775154,0,0.35483871,22,62
530330111024,0.010150854,5.33E-05,13,13,66,53,0.005758816,0.130833923,0.065511871,0.010818437,0.054503615,0,0.407407407,22,54
530330112001,0.000573626,4.59E-06,89,24,63,63,0.02233995,0.187395015,0.046096439,0.04451786,0.026953809,0.069826907,0.333333333,20,60
530330112002,0.001605471,1.42E-05,78,16,23,63,0.017036589,0.079356244,0.021290104,0.036162599,0.007415906,0.014487635,0.345454545,19,55
530330112003,0.00361739,2.37E-05,79,22,66,59,0.016261371,0.077528131,0.041389674,0.019492756,0.016645701,0,0.327586207,19,58
530330113001,0.002805528,2.59E-05,96,30,17,22,0.018808008,0.196289417,0.014344232,0.101973184,0.03637473,0.043597271,0.31884058,22,69
530330113002,0.005567099,3.15E-05,105,31,74,51,0.027196337,0.17767397,0.094649158,0.05154328,0.031481532,0,0.355932203,21,59
530330113003,0.001799782,1.39E-05,100,26,72,52,0.020734581,0.093933137,0.060672692,0.011441324,0.021819121,0,0.368421053,21,57
530330113004,0.005547163,3.17E-05,93,27,53,44,0.036731626,0.137996674,0.090602513,0.024105974,0.023288188,0,0.368421053,21,57
530330113005,0.000922966,8.79E-06,87,22,48,45,0.011385227,0.090091401,0.073986799,0.005878648,0.010225955,0,0.350877193,20,57
530330114011,0.000534238,4.97E-06,101,21,44,46,0.009038422,0.052455894,0.027926562,0.011101121,0.013428211,0,0.366666667,22,60
530330114012,0.000956334,1.49E-05,109,25,73,55,0.016792719,0.07273948,0.022694026,0.028204423,0.021271772,0,0.366666667,22,60
530330114013,0.003480317,2.04E-05,96,25,51,44,0.013097944,0.080638349,0.054785927,0.009812136,0.013579965,0.002460321,0.344827586,20,58
530330114021,0.005299104,2.40E-05,112,25,80,52,0.009116806,0.063919584,0.027395631,0.011234377,0.025289575,0,0.379310345,22,58
530330114022,0.003626135,2.09E-05,112,26,86,57,0.019961304,0.120833652,0.067123982,0.02451377,0.0291959,0,0.372881356,22,59
530330114023,0.009622745,2.13E-05,121,26,80,56,0.010770647,0.092270344,0.061551614,0.004890488,0.025828242,0,0.396551724,23,58
530330115001,0.000203487,5.81E-06,106,24,54,51,0.004464615,0.058607878,0.051867888,0.00148509,0.0052549,0,0.344827586,20,58
530330115002,0.004641622,2.80E-05,118,21,74,57,0.031200374,0.099103301,0.074214885,0,0.024888416,0,0.355932203,21,59
530330115003,0.006564707,3.12E-05,106,22,52,53,0.02337477,0.123244241,0.098453587,0,0.024790654,0,0.344827586,20,58
530330116001,0.000611908,1.75E-05,108,30,64,43,0.009322014,0.120568097,0.075966125,0.034085219,0.010516753,0,0.338709677,21,62
530330116002,0.001212317,3.46E-05,115,28,48,49,0.012998136,0.096770151,0.079607274,0,0.017162877,0,0.333333333,21,63
530330116003,0.000208344,5.95E-06,133,38,43,29,0.003179585,0.142485136,0.094387985,0.038518807,0.009578344,0,0.362318841,25,69
530330116004,0.001199,1.51E-05,135,32,51,27,0.01956568,0.133714399,0.050296402,0.054553179,0.028864818,0,0.390625,25,64
530330116005,0.004659486,1.59E-05,131,30,51,38,0.01159963,0.086324426,0.039613413,0.027103536,0.01836712,0.001240357,0.380952381,24,63
530330116006,0.003025919,1.02E-05,116,29,54,36,0.012962841,0.086377336,0.036310295,0.02436404,0.025703,0,0.349206349,22,63
530330117001,0.004236154,1.95E-05,4,4,72,79,0.030383234,0.117563135,0.02046424,0.04119425,0.037368852,0.018535792,0.339285714,19,56
530330117002,0.001131736,9.43E-06,18,10,18,11,0.012704538,0.114673869,0.006210603,0.076723793,0.013633207,0.018106267,0.328358209,22,67
530330117003,0.001715905,1.40E-05,11,11,56,46,0.018744368,0.073272221,0.006159796,0.045603701,0.019255162,0.002253562,0.333333333,20,60
530330117004,0.002922373,1.90E-05,19,19,33,41,0.024220927,0.104907047,0.005014391,0.060022762,0.022239395,0.017630498,0.322580645,20,62
530330118001,0,0,20,20,51,46,0.021603706,0.059466068,0.030474103,0.006250551,0.022741414,0,0.358208955,24,67
530330118002,0.002234165,2.30E-05,26,11,65,30,0.010811981,0.091898068,0.050764438,0.011148736,0.02257092,0.007413975,0.318181818,21,66
530330118003,0.002396113,1.99E-05,20,11,70,51,0.021589995,0.20120301,0.144441741,0.025367168,0.031394102,0,0.317460317,20,63
530330118004,0.010417386,3.45E-05,11,7,76,66,0.031394589,0.107165983,0.028443145,0.025250975,0.053471862,0,0.362068966,21,58
530330118005,0.001489622,4.50E-06,13,13,81,74,0.014644427,0.113796062,0.058924805,0.036257052,0.018614205,0,0.360655738,22,61
530330118006,0.009788824,2.57E-05,16,10,75,63,0.018914971,0.095376581,0.049390929,0.009027294,0.036707052,0,0.40625,26,64
530330119001,0.002111267,1.51E-05,34,15,48,18,0.013050832,0.12255433,0.062154438,0.023354567,0.035286759,0.001758567,0.301369863,22,73
530330119002,0.001495512,1.13E-05,42,18,33,8,0.005881506,0.047025407,0.035758088,0.002513416,0.007348148,0.001405755,0.306666667,23,75
530330119003,0.001744931,1.11E-05,35,13,38,24,0.004124241,0.049196169,0.026703897,0.012581101,0.009880728,3.04E-05,0.281690141,20,71
530330119004,0.001440696,1.19E-05,39,10,11,17,0.001422103,0.036607241,0.002706676,0.028177371,0.005462609,0.000260584,0.3125,20,64
530330119005,0.003885014,2.68E-05,28,16,25,28,0.026112701,0.115569669,0.030980479,0.055533733,0.025608949,0.003446508,0.285714286,20,70
530330120001,0.000650287,1.47E-05,133,29,61,41,0.015307331,0.123504583,0.064599128,0.03586598,0.019411737,0.003627738,0.349206349,22,63
530330120002,0.000364041,1.05E-05,143,37,35,29,0.021956492,0.151759697,0.022869057,0.104322917,0.005100583,0.019467141,0.32,24,75
530330120003,0.000827828,1.38E-05,141,36,45,29,0.012193497,0.108988491,0,0.09091456,0.002731715,0.015342216,0.352941176,24,68
530330121001,0.000825993,1.38E-05,150,45,28,10,0,0.12076851,0.004020276,0.091667136,0.003846814,0.021234284,0.346153846,27,78
530330121002,0.001478908,2.56E-05,149,44,26,16,0.008560981,0.146514225,0.012812664,0.095592091,0.019357251,0.018752219,0.3,24,80
530330260011,0,0,51,24,22,,0,0.063954296,0.042157201,0.013751098,0.008045997,0,0.307692308,24,78
530330264004,0.011527885,0.00010576,94,47,38,,0,0.275348825,0,0.010288904,0,0.26505992,0.273972603,20,73
530330264005,0.049344978,0.000436681,85,26,42,,0,0.024204547,0,0.024204547,0,0,0.292307692,19,65
530330265001,0.020133144,0.000129266,102,33,12,7,0.04635528,0.111270533,0.006452577,0.022777589,0.073329522,0.008710846,0.303030303,20,66
530339901000,0,0,242,92,3,,0,#N/A,#N/A,#N/A,#N/A,#N/A,0.267716535,68,254
