tract,NAME,NBH_names,NCID,socio_status,fam_friendliness,infrastructure,connectivity,elem,upper,health,health_inverse,dev,population_total,population_female_perc,population_male_perc,perc_under18,perc_19to34,perc_35to64,perc_over65,num_units,num_permits,total_value_permits,math_perc_elem,reading_perc_elem,isa_perc_elem,fam_sat_elem,stu_sat_elem,math_upper,reading_upper,isa_upper,fam_upper,stu_upper,public_health,farmers_market,parks,food_banks,occupied_housing_units,perc_owner,perc_family,avg_occupancy,num_trips_area_norm,num_stops_area_norm,walk_time_LR,tran_time_LR,walkscore,bikescore,transitscore,total_bikelanes,avg_driving_time,avg_transit_time,sidewalk_availability,pop_perc_poc,pop_perc_no_HI,median_household_income,per_capita_income,pop_perc_unemployed,education_level,median_house_value
53033008002,33,2400,3,-0.244548591,-1.618041729,-0.474011558,2.20619229,-1.626681313,-1.6639703,-2.106905717,2.106905717,0.639292236,3469,0.467479901,0.532520099,0.032435277,0.47042498,0.383045272,0.114094471,870,203,203,0.34039,0.469936667,0.93836,0.738,0.523,0.364603334,0.724348334,0.91755,0.665,0.474,0.398582296,1.928676424,0.264518327,0.478723502,2263,0.186759589,0.175981455,1.373234946,0.00074274,7.63E-06,11.48003839,9.560021939,99,68.71998903,100,0.017859681,16.64000548,41.56002194,0.051072209,0.343628079,0.079364658,37151.62004,51306.37035,0.025068308,2.559402523,417423.0626
53033008100,33,2500,1,-0.439309313,-1.129737038,-0.218423914,2.2804981,-1.526964,-1.735294302,-2.196849051,2.196849051,1.676813781,4435,0.432943303,0.567056697,0.032887026,0.362174708,0.449515579,0.155422688,2092,1743,1743,0.34039,0.469936667,0.93836,0.738,0.523,0.364603334,0.724348334,0.91755,0.665,0.474,0.953628922,1.669288535,0.327414135,0.392441923,2478,0.196586805,0.256952903,1.394087388,0.015149231,2.27E-05,4.599585229,4.599585229,98.75680256,65.16761081,100,0.010261967,15.40086988,37.11319035,0.03285463,0.413296524,0.059210424,79264.93689,58102.13881,0.050429895,2.400342807,540593.8511
53033008200,33,2500,2,0.096159725,-1.535261217,-0.685799512,1.930183479,-1.769455116,-1.603165795,-1.85985341,1.85985341,1.870222927,3866,0.410821007,0.589178993,0.021181881,0.481535599,0.29405254,0.203229979,2408,613,613,0.34039,0.469936667,0.93836,0.738,0.523,0.360509629,0.724894025,0.919046316,0.672649878,0.462525183,0.889314564,1.072684353,0.207131539,0.420472546,2557,0.149444404,0.253481071,1.422766855,0.005826187,1.85E-05,5.917985365,5.512781231,97.69400488,69.04808409,100,0.014315044,14.69400488,38.53834369,0.033965041,0.367571069,0.087702295,77441.74873,68423.8355,0.069434028,2.808730893,870786.8592
53033008300,33,2600,1,-0.025188746,-1.838542292,-0.585968459,1.92225195,-1.588233408,-1.592958919,-1.788214549,1.788214549,0.11115454,2794,0.447982816,0.552017184,0.009093228,0.441670412,0.337137924,0.212098436,209,150,150,0.34039,0.469936667,0.93836,0.738,0.523,0.351225,0.726131667,0.92244,0.69,0.4365,1.082154242,0.76061996,0.125710155,0.176801655,1975,0.207676251,0.169103167,1.309248814,0.005580061,2.73E-05,9.328325936,6.313303745,97.32832594,66.93991123,100,0.008857428,15,42.32832594,0.037402874,0.244321632,0.072623586,50550.50233,50547.96609,0.014965323,2.583008535,319191.4191
53033008400,33,2600,2,0.002140914,-1.933400737,-0.122647268,1.724504357,-1.787719572,-1.614827554,-1.597813476,1.597813476,0.363769423,4127,0.460851091,0.539148909,0.045763158,0.539336481,0.316344684,0.098555678,680,278,278,0.34039,0.469936667,0.93836,0.738,0.523,0.351225,0.726131667,0.92244,0.69,0.4365,1.33041178,0.465130135,0.235234791,0.291247964,2978,0.123492172,0.190678551,1.373990444,0.007136149,2.14E-05,11.70050384,6.833746732,98.68321868,76.99964145,99.75015987,0.014362689,15,45.13324289,0.059677566,0.286712617,0.123192129,43653.88206,50646.52539,0.030132596,2.734774653,542680.3717
53033008500,33,2600,3,-0.704551511,-1.360281571,-0.539637451,1.869665161,-0.918326581,-1.682201243,-1.54375598,1.54375598,1.076796951,4311,0.424587068,0.575412932,0.046673293,0.40913197,0.210090083,0.334104655,1307,265,265,0.410059383,0.407353276,0.945449263,0.813062783,0.561267301,0.351225,0.726131667,0.92244,0.69,0.4365,1.626203405,1.23504686,0.285133381,0.758387839,1875,0.120608242,0.241471618,1.452512034,0.003693923,2.21E-05,10.03797928,7.584947164,96.30151997,69.07468537,100,0.010996731,14.33949925,44.30192494,0.045545114,0.449983937,0.11495638,36563.80487,37370.71226,0.038573446,2.327036442,292091.2866
53033008600,33,2600,4,-0.662837682,-0.952098151,-0.311911429,1.520570019,-1.180508739,-1.46492852,-1.455643065,1.455643065,0.663452033,4890,0.485881078,0.514118922,0.049113147,0.672837061,0.208522569,0.069527224,1189,244,244,0.390262299,0.425136822,0.943434795,0.791733123,0.550393357,0.351225,0.726131667,0.92244,0.69,0.4365,2.119230534,1.130231573,0.192730478,0.411047597,1870,0.186188763,0.201282529,1.659992338,0.002911896,1.29E-05,16.86037698,11.92478154,94.23320168,83.17961103,93.53686425,0.014596291,16.63798921,50.51999401,0.059495529,0.486042386,0.103077428,40452.37176,24157.81447,0.053322271,2.465613925,428604.628
53033008700,33,2700,1,-0.796193561,0.006031237,0.25956209,1.010735528,-0.230399212,-0.915045593,-1.099416349,1.099416349,-0.189445215,4440,0.45473406,0.54526594,0.134642437,0.457851852,0.348583161,0.058922549,75,273,273,0.619864394,0.547319133,0.95188534,0.822394035,0.547082301,0.351225,0.726131667,0.92244,0.69,0.4365,2.80549359,1.568251605,0.151575644,0.247494357,1806,0.354268007,0.375835411,2.242985477,0.003178677,1.33E-05,25.55132511,14,86.61361533,80.48860672,72.06229022,0.01895458,18.61361533,52.09664969,0.097279409,0.588259935,0.156255966,55909.94509,33168.48922,0.048698778,2.363937024,412052.0841
53033008800,33,2700,2,-0.337612199,0.298829538,0.290785235,0.461184985,-0.918251009,-0.655991827,-0.634094853,0.634094853,0.056301004,3867,0.550477218,0.449522782,0.174311238,0.394301381,0.363394182,0.067993199,516,206,206,0.468877105,0.496517296,0.94459457,0.789044286,0.512904339,0.351225,0.726131667,0.92244,0.69,0.4365,3.47155186,2.046761456,0.243727162,0.629676543,1494,0.494051564,0.510284028,2.449631673,0.003717137,2.01E-05,34.90368464,13.6860053,84.13697439,85.91868194,60.88099557,0.023553053,19.39234011,53.11900443,0.085559989,0.449287613,0.117318879,81835.97563,36341.53307,0.039091397,2.535161657,485755.1058
53033008900,33,2700,3,-0.011618158,0.259319445,-0.407657503,0.312400563,-0.469598173,-0.456102305,-0.393705585,0.393705585,0.210972983,4686,0.489165259,0.510834741,0.19805102,0.226169893,0.408704694,0.167074392,1200,405,405,0.497068245,0.555663586,0.94726655,0.810966282,0.540513093,0.351225,0.726131667,0.92244,0.69,0.4365,3.648468879,2.976008096,0.376615095,0.501376608,2058,0.541154287,0.550500985,2.210950949,0.002638781,1.58E-05,29.76842951,16.21380721,68.58422691,76.3649135,59.48654748,0.013600173,19.9189809,55.37598242,0.049899869,0.549995472,0.022253671,80072.1257,58529.34437,0.026274108,2.65260801,542558.4593
53033009000,33,2700,4,-1.082605925,-0.15772051,-0.039056123,1.440077509,0.448472858,-1.227739696,-1.24056606,1.24056606,0.373173596,3478,0.495445149,0.504554851,0.136690392,0.296246989,0.364893447,0.202169171,523,162,162,0.653678752,0.567893607,0.956700189,0.870070326,0.596905064,0.351225,0.726131667,0.92244,0.69,0.4365,3.131737735,2.239448783,0.390699163,0.399803357,1742,0.291610757,0.341392564,1.80848187,0.005125713,2.09E-05,18.18495044,12.72995752,83.81504956,78.63994336,81.72011327,0.016403302,18.90998584,47.81997168,0.060838112,0.623432953,0.122928679,45018.24686,32552.0114,0.024169394,2.105824894,318405.7717
53033009100,33,2800,1,-2.375795881,0.244248033,0.874708031,2.188906126,-0.508308853,-2.063911275,-2.031002594,2.031002594,1.135468779,2693,0.491666225,0.508333775,0.187032903,0.336389323,0.330381607,0.146196167,1031,84,84,0.431608908,0.387995528,0.947642052,0.836280547,0.573103808,0.351225,0.726131667,0.92244,0.69,0.4365,2.354055209,2.018331622,0.224144526,0.1174177,1421,0.061945435,0.430271692,2.122956776,0.00852386,1.68E-05,4.569426056,4.569426056,95.71528697,69.5035044,100,0.028826658,14.43057394,40.92706954,0.059984586,0.86285156,0.208170748,29224.23526,21440.04969,0.02993094,1.327616969,252313.1843
53033009200,33,2800,2,-1.180912168,-1.187351685,-0.54533577,2.033549787,-1.361576748,-1.858181814,-1.83456036,1.83456036,-0.007894739,2637,0.373107272,0.626892728,0.053166235,0.287335182,0.477308815,0.182189767,134,176,176,0.34039,0.469936667,0.93836,0.738,0.523,0.351225,0.726131667,0.92244,0.69,0.4365,1.834254475,1.925918282,0.05427929,0.417766607,1734,0.041583678,0.162463678,1.37235856,0.005703795,1.28E-05,5.554355649,5.554355649,98,64.20662344,100,0.009043025,16,38.55435565,0.023643378,0.535563533,0.132612347,25549.35637,29214.36932,0.035988545,1.921251979,437953.9952
53033009300,33,2800,3,-0.834635412,0.868875388,-0.358571555,0.30633443,0.545623455,0.101533586,0.017052206,-0.017052206,-0.128384188,2832,0.35201701,0.64798299,0.100732904,0.320500335,0.457130461,0.1216363,0,927,927,0.648409855,0.636932833,0.966663265,0.878383461,0.588067684,0.59534,0.672391667,0.931655,0.805,0.498,3.168539647,3.294673006,1.081501465,1.478030393,1069,0.57540846,0.414136339,2.155357947,0.003086486,1.12E-05,16.02023341,9.20662365,56.69739695,52.4669037,74.15622252,0.018166273,15.2338247,44.03750015,0.033215752,0.602792407,0.211225679,88626.79549,39304.69934,0.045417123,2.119353598,373703.8481
53033009400,33,2800,4,-1.021712732,1.043971694,0.205166878,0.687606214,0.643200012,-0.405983009,-0.665892398,0.665892398,-0.147857722,5824,0.51755301,0.48244699,0.178204213,0.212447821,0.447528019,0.161819948,369,375,375,0.73982386,0.704975112,0.966095431,0.859781726,0.567187818,0.480097891,0.697761312,0.927304771,0.750710659,0.468967004,3.258193706,3.053834981,0.258143391,0.771081856,2527,0.518468429,0.597432109,2.222456701,0.005253676,1.19E-05,17.9151022,7.440569638,70.95964477,72.25237619,76.81032072,0.021103341,17.61848974,47.09099332,0.059240344,0.721141932,0.116459274,54804.61455,31123.38945,0.011771782,2.050937161,371369.5729
53033009500,33,2900,1,0.436057341,0.486925837,-0.430915926,-0.116275963,-0.443386665,-0.27218068,0.036855002,-0.036855002,-0.067678403,6301,0.526131255,0.473868745,0.194861485,0.168389541,0.503621571,0.133127403,563,429,429,0.553989329,0.556446719,0.962028819,0.781272914,0.527641953,0.61139,0.653541667,0.92697,0.723,0.434,2.110306351,2.638782164,0.232230785,1.368588503,2577,0.762460846,0.571511325,2.331725503,0.002448215,9.82E-06,15.58778884,12.47502318,62.85924658,62.45650764,63.73630324,0.014005633,19.72058373,53.88690776,0.047431419,0.324112932,0.062411779,93043.64902,65435.78033,0.037997258,2.75626403,539686.6986
53033009600,33,2900,2,0.493624211,-0.164306665,0.056881934,-0.710571732,-0.234983324,-0.108601686,0.629934277,-0.629934277,-0.268392098,5342,0.533188868,0.466811132,0.149455695,0.161218003,0.525214567,0.164111736,0,299,299,0.735743333,0.68413,0.95779,0.733,0.506,0.494088334,0.687678334,0.91676,0.6305,0.4675,4.660564278,2.816817814,0.217583068,2.56195725,2727,0.566978435,0.501672845,1.954213358,0.00260682,2.79E-05,37.29400881,45.98138112,58.90373018,56.48900273,40.41067489,0.020060268,20.51835261,68.44895319,0.087036285,0.207336937,0.059528574,93575.14603,59686.65714,0.021325443,2.669667543,618852.8273
53033009701,33,2900,3,0.835392975,-0.348807202,-0.65148041,-1.434338045,0.365376429,-0.064273102,1.484304947,-1.484304947,-0.274750431,5751,0.503952446,0.496047554,0.171051165,0.174508714,0.483356084,0.171084037,0,323,323,0.759544949,0.814120408,0.955561735,0.821122923,0.616083471,0.494088334,0.687678334,0.91676,0.6305,0.4675,6.864197899,1.996590595,0.219681018,2.483768287,2926,0.583840442,0.489168148,1.988950318,0.000893442,1.96E-05,78.54561597,65.57621923,52.02772654,37.80683808,32.32018271,0.011650249,22.03320523,71.54897089,0.047539543,0.147141279,0.050444084,107295.1389,67910.23676,0.025689856,2.773147332,601453.7674
53033009702,33,3000,1,0.710997606,0.840856015,-0.260642154,-0.919647818,-0.052981527,-0.189699415,0.656742398,-0.656742398,-0.281288441,5626,0.52842369,0.47157631,0.22654321,0.1705628,0.472786031,0.130107959,0,304,304,0.755139369,0.7893006,0.954363686,0.792487989,0.581160867,0.494088334,0.687678334,0.91676,0.6305,0.4675,6.199386974,1.349093548,0.47246901,1.665136383,2241,0.854065982,0.681174146,2.385790233,0.00061434,1.99E-05,62.75228232,38.44039564,64.49434441,40.59933033,42.28270654,0.014699108,20.59621696,66.92736799,0.091485152,0.128748944,0.037727346,107189.7551,47249.80865,0.021307906,2.728466424,464365.2662
53033009800,33,3000,2,0.503799589,0.517991193,-0.661110629,-0.432739954,-0.558145541,-0.50094688,0.14997397,-0.14997397,-0.178236678,6902,0.532184481,0.467815519,0.240478335,0.149885113,0.493910833,0.115725719,268,398,398,0.75502216,0.787683468,0.952301929,0.776193153,0.561897022,0.494088334,0.687678334,0.91676,0.6305,0.4675,5.646691206,1.218338778,0.447832874,0.863970185,3026,0.730285717,0.65929098,2.402399492,0.001209802,7.22E-06,56.41770992,26.82493667,78.17204667,53.61604688,48.91667739,0.010419459,18.36072906,58.63719395,0.057423718,0.175728531,0.052727113,87286.90891,44725.94947,0.008519043,2.697067333,471007.7852
53033009900,33,3000,3,0.170742385,0.031729093,0.245475269,-0.726198318,-0.417109634,-0.273834965,0.566809723,-0.566809723,-0.025635945,5054,0.471853481,0.528146519,0.142560682,0.300116171,0.483112329,0.074210818,221,443,443,0.744301273,0.694769634,0.958032001,0.742442699,0.515494298,0.494088334,0.687678334,0.91676,0.6305,0.4675,4.820281692,2.315729586,0.965078578,1.545677174,2610,0.600863725,0.431747803,1.914870624,0.002935401,1.60E-05,49.88731768,26.93014753,23.36575213,47.23329152,42.82129748,0.023831039,17,62.36458148,0.053637603,0.310019706,0.054024636,66778.67217,45884.71767,0.041213974,2.668553507,333179.0576
53033010001,33,3000,4,-0.854587448,1.109025918,1.130920008,0.109502427,0.348675461,0.116335399,-0.293308771,0.293308771,-0.208349293,4207,0.550375527,0.449624473,0.174719767,0.247861756,0.442434084,0.134984393,96,186,186,0.625804847,0.664879911,0.961491526,0.841493801,0.605513168,0.59534,0.672391667,0.931655,0.805,0.498,1.584220752,1.827164347,0.300534802,1.303827459,1518,0.551554992,0.6259219,2.561686254,0.005611423,2.33E-05,19.71851905,12.23699602,61.68444181,58.17597509,62.91638612,0.04201046,15.91891197,55.02659284,0.066865838,0.694153359,0.09701384,70577.69956,33658.91831,0.033134671,2.068637904,387656.7459
53033010002,33,3100,1,-1.041227222,1.153181411,-0.259178618,0.66023069,-0.001778676,-0.11679733,-0.790862036,0.790862036,-0.10680451,4763,0.48631809,0.51368191,0.172782163,0.305376046,0.426413228,0.095428563,270,194,194,0.60442,0.660776667,0.95972,0.815,0.598,0.59534,0.672391667,0.931655,0.805,0.498,2.319737857,2.693884252,0.28079303,0.524741883,1770,0.530490979,0.603916458,2.587803319,0.002464038,8.11E-06,5.507774432,4.626572521,80.45547288,84.07670108,71.64360573,0.01248902,16.1783374,46.06122724,0.05367884,0.69293947,0.181175208,88386.01725,32946.29121,0.020287446,2.053014146,386337.9031
53033010100,33,3100,2,-0.423725143,0.619293817,-0.239484963,0.239864616,-0.474814177,-0.408869603,-0.623712916,0.623712916,-0.172651104,6756,0.503261157,0.496738843,0.18068627,0.171648162,0.498317337,0.149348232,284,464,464,0.418355968,0.446085945,0.958649301,0.784387579,0.495361183,0.605653534,0.660278887,0.928644476,0.752307801,0.456874381,0.679493641,1.067900883,0.33224022,0.606932568,2796,0.579710853,0.493002559,2.223660996,0.001943739,1.18E-05,18.03966885,13.33750835,74.78747295,54.40917946,54.69560016,0.015377655,20.26987434,55.72208517,0.060524782,0.589673493,0.070048034,64199.9999,44166.72255,0.046491775,2.288265,432048.5873
53033010200,33,3100,3,0.313795433,0.656366266,-0.20790765,-0.567317128,-0.172200245,-0.293785939,0.259247879,-0.259247879,-0.275323992,4569,0.508232357,0.491767643,0.191944292,0.161857705,0.492105817,0.154092187,0,282,282,0.519306972,0.479830097,0.953270841,0.861138848,0.533971939,0.517366217,0.635707673,0.918752936,0.792742641,0.490199862,1.801854458,1.574990426,0.490746313,1.681899044,1902,0.776852261,0.587446989,2.256781708,0.000970118,1.01E-05,29.90120664,14.57461348,59.23955941,53.39543827,39.1965891,0.016347643,23.1592176,61.48761978,0.072366951,0.337604463,0.046925022,85831.64172,54427.05482,0.037610706,2.687826542,457541.2985
53033010300,33,3100,4,-0.922605516,0.799395934,-0.114302773,0.406554713,-0.46061036,-0.546859557,-0.775143457,0.775143457,0.173456083,6371,0.520955564,0.479044436,0.155223289,0.26732851,0.470454141,0.10699406,831,369,369,0.43830835,0.469181449,0.951989456,0.824348595,0.529687648,0.565974309,0.644809857,0.928039454,0.805796376,0.489837149,1.119954075,0.656974616,0.33790102,0.699266093,2545,0.51217212,0.527486643,2.375670151,0.002787325,1.08E-05,13.31298409,10.90870213,88.86744709,53.31348585,56.08520377,0.013115227,20.24197153,55.843065,0.076385755,0.627787154,0.135185103,60899.00024,29273.6759,0.071440823,2.021778931,354096.6838
53033010401,33,3100,5,-1.63365446,2.714179224,0.303640818,0.254826738,0.021786371,-0.034722335,-0.846328402,0.846328402,-0.255246089,4711,0.476356045,0.523643955,0.152344805,0.261463597,0.43147438,0.154717219,0,154,154,0.503071078,0.496102475,0.957247915,0.838011432,0.5592093,0.59534,0.672391667,0.931655,0.805,0.498,1.346066043,0.965753028,0.372566614,0.745349173,1400,0.795038562,0.680089184,3.067993373,0.002909436,1.31E-05,14.08502708,11.64826882,58.87126403,50.15859049,60.60922412,0.017922035,18.63907864,56.75169724,0.061102852,0.882700068,0.177994566,57322.55184,25257.74268,0.088284635,1.67130633,349623.8599
53033010402,33,3200,1,-1.296506603,1.885404201,0.46897485,-0.089935791,0.81134181,0.243715525,-0.191314885,0.191314885,-0.26668253,5218,0.452896313,0.547103687,0.167002533,0.282771836,0.437489763,0.112735868,0,194,194,0.6585,0.671153333,0.9642,0.882,0.617,0.59534,0.672391667,0.931655,0.805,0.498,2.192081258,1.950517364,0.393265799,1.01140442,1583,0.606538979,0.737152328,3.033701769,0.003423344,1.46E-05,29.40801714,11.79021416,59.75516422,52.9655714,52.77595919,0.020158086,16.97170514,56.10922305,0.077074083,0.844600002,0.124478519,77513.38004,30343.72538,0.03146457,1.755612596,326289.8884
53033010500,33,3200,2,0.234130861,-0.803017685,0.374381912,-0.147875568,0.746163896,-0.859538397,0.24386006,-0.24386006,0.516717711,6631,0.550705982,0.449294018,0.121034213,0.24096566,0.41339881,0.224601317,1619,379,379,0.882399366,0.879066862,0.960981406,0.89829056,0.674168834,0.494088334,0.687678334,0.91676,0.6305,0.4675,5.736832261,0.578563533,0.364665423,0.983562183,3477,0.409268121,0.391388641,1.774891996,0.003999496,2.74E-05,77.75706123,22.94746287,81.8160988,50.98751328,52.72157992,0.023649058,19.61747061,55.80792122,0.110577025,0.210407093,0.034447379,67192.55892,45493.43217,0.020066196,2.532295395,358747.2087
53033010600,33,3200,3,0.355692133,0.653599291,0.616835494,-1.146086314,-0.424123251,-0.350061354,0.948700761,-0.948700761,-0.268449445,8079,0.505991772,0.494008228,0.192935061,0.146076181,0.51677012,0.144218638,80,462,462,0.689932177,0.681510208,0.954092635,0.822772797,0.594958189,0.494088334,0.687678334,0.91676,0.6305,0.4675,4.969107405,1.673741838,0.603931392,2.245158816,3571,0.713164352,0.618858848,2.274884003,0.002494425,3.74E-05,101.4668397,33.51527602,51.92442549,39.33412708,47.57094931,0.029945832,21.68724502,67.44413223,0.115474599,0.237592913,0.098934939,96650.35315,48575.32152,0.033266422,2.620424669,502159.3677
53033010701,33,3200,4,-0.997792881,0.910294528,0.156017376,-0.821704729,-1.102118197,-1.931317646,0.488923803,-0.488923803,-0.24433012,3700,0.472345409,0.527654591,0.223990674,0.36371716,0.365361869,0.046930297,0,261,261,0.346614061,0.399773242,0.94998313,0.785207245,0.496119849,0.477311873,0.665134028,0.903199402,0.643149811,0.452601333,3.409651327,2.740767016,0.472203687,2.037755809,1431,0.488537084,0.578612925,2.384822437,0.001808729,1.18E-05,90.24427668,24.30877984,36.56679249,36.6866415,46,0.02447933,20.56221383,59.373283,0.038133067,0.530977567,0.119710459,56307.33211,30462.63734,0.110481008,2.120000804,290654.8478
53033010702,33,3200,5,-1.386947081,1.133295442,0.671947363,-0.584429073,-0.0261758,-2.257785351,0.458814019,-0.458814019,-0.187818032,4393,0.525574761,0.474425239,0.324785623,0.217857116,0.373566662,0.083790601,104,124,124,0.688208465,0.645722593,0.949327673,0.848047367,0.671582931,0.475137805,0.662212503,0.901442079,0.644789105,0.45067061,4.216674483,1.91377489,0.542063786,2.008605502,1465,0.377148126,0.702612844,2.864406041,0.003033459,1.76E-05,85.86883009,21.06366425,55.95593324,45.79110089,50.36492867,0.025600851,19,57.81426942,0.083895777,0.708277756,0.104901606,48462.35856,23333.78548,0.028857525,1.851469183,320220.7878
53033010800,33,3200,6,-0.724204927,1.276141252,0.57040419,-0.662175979,-0.872834281,-0.744422112,0.258275828,-0.258275828,-0.259975881,4670,0.492231307,0.507768693,0.233804953,0.171862565,0.488851906,0.105480575,0,229,229,0.389429517,0.480992112,0.95259094,0.805011328,0.490173335,0.494088334,0.687678334,0.91676,0.6305,0.4675,3.813391081,3.015690553,0.543587689,1.615916191,1719,0.624834698,0.644295244,2.401343558,0.00276382,2.16E-05,80.28426828,26.23914793,35.62659576,45.46798669,42.95973057,0.03261478,20.28980116,60.28920559,0.049125848,0.544214278,0.123315799,70810.1092,33836.63077,0.059053938,2.164562779,313143.0322
53033010900,33,3200,7,-0.49781084,-0.443669226,-0.52693356,-0.444768655,0.21057312,-0.440011579,0.507413749,-0.507413749,-0.167890652,1055,0.482744707,0.517255293,0.056511574,0.277669015,0.59714293,0.068676481,40,475,475,0.641409842,0.599595003,0.961759618,0.864408291,0.594168208,0.531274365,0.655191093,0.919885398,0.789841187,0.496502833,3.572180827,3.264781431,0.706051073,0.441915679,597,0.402334504,0.245117734,1.579240756,0.00180573,9.51E-06,52.36295849,15.11720843,44.6540413,54.75991654,46.25141665,0.013314455,16.74858335,50.36862508,0.031575072,0.274359139,0.158278304,44344.41398,32637.98539,0.028187016,2.233408291,311368.0288
53033011001,33,3300,1,-2.287538141,1.477822428,0.73565719,0.265462091,0.083049112,-3.22178079,-0.546110293,0.546110293,-0.18049184,4932,0.503376233,0.496623767,0.268269883,0.178459813,0.409024381,0.144245923,140,133,133,0.613849437,0.564590698,0.956101347,0.863870302,0.569513758,0.37887422,0.58388778,0.894632503,0.765728523,0.481407634,2.924234159,2.382464342,0.455437442,1.502206636,1642,0.329170894,0.618697258,2.820187394,0.005010878,1.72E-05,15.14261748,12.07130874,79.20467339,67.78243029,63.16816854,0.02968822,20,62.8257512,0.0618392,0.895210082,0.140353253,28211.37752,16521.1938,0.058482599,1.388615077,281908.5826
53033011002,33,3300,2,-2.63080089,2.899614116,0.297641468,0.157672093,0.126131156,-2.303396582,-0.813246934,0.813246934,-0.27164757,4722,0.509869455,0.490130545,0.302487677,0.219655074,0.365048539,0.11280871,0,226,226,0.61284,0.47997,0.95768,0.835,0.556,0.424175,0.626436667,0.90021,0.7645,0.494,2.641258122,2.132121185,0.411442101,0.691716214,1278,0.546246633,0.838045853,3.561202041,0.002881857,1.59E-05,18.20150735,13.21551186,64.17891221,53.39836557,53.06355481,0.020317531,17.39111792,61.35451827,0.048336798,0.957437095,0.246265071,52426.91678,18224.24896,0.036208261,1.108996408,320003.2171
53033011101,33,3300,3,-1.596398437,1.546628503,0.199724112,0.154630375,-0.842310994,-1.459211846,-0.435950442,0.435950442,0.079493814,5096,0.518238222,0.481761778,0.157133188,0.275727476,0.409963133,0.157176203,521,143,143,0.361621369,0.366088479,0.951673618,0.775827303,0.565581766,0.501362325,0.597692087,0.918858635,0.802213459,0.477027255,2.66258925,2.145644779,0.442081173,1.428323873,1743,0.516318349,0.609264815,2.684927554,0.00202509,1.17E-05,8.358116733,8.358116733,74.27540134,63.85024612,63.23432059,0.016915467,21.08662104,57.56189807,0.078928925,0.828337814,0.129629584,63997.38621,24237.83423,0.042678913,1.633118555,300534.7659
53033011102,33,3300,4,-0.587497114,1.61791686,0.093633463,-0.304294968,0.114562249,-2.724540595,0.106581165,-0.106581165,-0.226415843,4681,0.567759884,0.432240116,0.203408662,0.222886415,0.354505305,0.219199618,220,159,159,0.571183333,0.342936667,0.95627,0.87,0.596,0.350426667,0.557168334,0.89113,0.7665,0.4735,3.029232215,2.578037282,0.533901429,2.044963564,1481,0.745062874,0.725250929,2.673254207,0.003921828,2.41E-05,17.94509822,17.38454589,60.02848685,46.21098949,48.84666556,0.014742233,22.56071854,53.37756375,0.084992501,0.471563076,0.087711076,81296.87725,37839.0657,0.014337479,2.343983166,486013.956
53033011200,33,3300,5,-1.938179561,1.476446013,0.150199332,-0.439461008,-0.509718419,-3.015036825,-0.023420052,0.023420052,-0.261551982,4174,0.500483888,0.499516112,0.241201271,0.130502536,0.553597561,0.074698631,0,144,144,0.32012,0.3415,0.95581,0.797,0.555,0.464248334,0.647579167,0.89264,0.653,0.441,2.33237387,4.40012826,0.593323501,0.636976387,1449,0.453623122,0.517333366,2.363879517,0.001814667,1.41E-05,80.72721275,19.14783712,41.61005768,62.11665474,40.41906535,0.018073776,19.2278524,56.80177096,0.04528694,0.602981192,0.170659238,39309.7914,22780.68402,0.037650172,1.526948934,240072.9127
53033011300,33,3400,1,-1.260426262,1.262606284,0.535637082,-0.535858952,-0.609941448,-2.67965459,0.114164697,-0.114164697,-0.252319175,6969,0.51665419,0.48334581,0.209984758,0.204014957,0.453167334,0.13283295,0,175,175,0.322390968,0.351054233,0.952995176,0.822722934,0.566024114,0.464248334,0.647579167,0.89264,0.653,0.441,1.469356613,4.838604266,0.455351242,0.836832878,2950,0.517283459,0.550425606,2.444725011,0.003001963,2.13E-05,95.33873266,26.95044566,48.77695472,40.89450187,45.30625987,0.021647476,21.03093133,60.44219198,0.085610843,0.539905165,0.10205552,59924.84268,28459.97155,0.016216391,1.866861891,313722.7198
53033011401,33,3400,2,-1.488641628,1.41943552,-0.140733151,-0.598389144,-1.11356944,-2.934229983,0.126473068,-0.126473068,-0.261891756,4041,0.514455239,0.485544761,0.16861513,0.350618787,0.438517555,0.042248528,0,102,102,0.358551037,0.368215065,0.95026995,0.787515587,0.531870503,0.464248334,0.647579167,0.89264,0.653,0.441,2.190211662,3.964012852,0.332024662,1.031650937,1678,0.494048965,0.568081998,2.336575702,0.001889015,1.41E-05,100.9868067,23.7382256,54.56196793,47.51592377,52.36454781,0.012786445,21.15543931,59.15543931,0.053445847,0.608316696,0.174772388,57201.47013,27959.58906,0.044455638,1.840805612,290711.1344
53033011402,33,3400,3,-1.599118676,1.192949178,0.113322208,-0.397101438,-1.544806809,-3.044605329,0.005248906,-0.005248906,-0.175244547,4405,0.533910075,0.466089925,0.18390033,0.278172553,0.406731619,0.131195499,98,140,140,0.384383333,0.37824,0.94902,0.755,0.504,0.464248334,0.647579167,0.89264,0.653,0.441,1.669310017,4.790974897,0.440722041,0.771908094,1875,0.407891704,0.571320137,2.253079025,0.006282865,2.24E-05,114.9075095,25.56993478,81.48126901,54.52661731,56.43006522,0.01232836,22.32305662,58.24687817,0.074665991,0.619164084,0.178967612,48622.32715,26094.80018,0.081343645,1.887719877,249965.8698
