gis_id,population_edu_advanced_perc,population_edu_bachelor_perc,population_edu_highschool_perc,population_edu_nodiploma_perc,population_edu_somecollege_perc,walk_time_lib,tran_time_lib,walk_time_slc,tran_time_slc,enroll_elem_df,math_perc_elem_df,reading_perc_elem_df,isa_perc_elem_df,s_per_t_elem_df,fam_sat_elem_df,stu_sat_elem_df,red_lunch_elem_df,enroll_ms_df,math_perc_ms_df,reading_perc_ms_df,isa_perc_ms_df,s_per_t_ms_df,fam_sat_ms_df,stu_sat_ms_df,red_lunch_ms_df,enroll_hs_df,math_perc_hs_df,reading_perc_hs_df,isa_perc_hs_df,s_per_t_hs_df,fam_sat_hs_df,stu_sat_hs_df,red_lunch_hs_df
530330056001,0.367,0.394,0.027,0.036,0.176,11,10,131,85,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330056002,0.358,0.43,0.027,0.016,0.17,19,13,136,90,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330056003,0.387,0.389,0.021,0.025,0.179,12,4,124,56,530,0.825233333,0.84036,0.95643,21,0.819,0.656,0.06415,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330056004,0.388,0.267,0.077,0.054,0.214,6,6,126,58,530,0.825233333,0.84036,0.95643,21,0.819,0.656,0.06415,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330056005,0.46,0.414,0.017,0,0.109,17,11,110,35,530,0.825233333,0.84036,0.95643,21,0.819,0.656,0.06415,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330057001,0.378,0.331,0.042,0,0.249,34,21,133,85,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330057002,0.397,0.258,0.018,0.068,0.259,12,12,117,71,530,0.825233333,0.84036,0.95643,21,0.819,0.656,0.06415,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330057003,0.319,0.386,0,0.023,0.272,13,10,120,49,530,0.825233333,0.84036,0.95643,21,0.819,0.656,0.06415,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330057004,0.1,0.499,0.23,0.019,0.152,9,3,122,76,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330057005,0.352,0.313,0.06,0.017,0.258,31,23,114,65,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330057006,0.199,0.519,0.069,0,0.213,18,6,116,76,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330058011,0.168,0.523,0.094,0.058,0.158,29,21,111,62,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330058012,0.172,0.411,0.103,0.008,0.305,21,21,111,74,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330058013,0.093,0.384,0.135,0.066,0.322,26,16,107,78,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330058014,0.149,0.342,0.102,0.001,0.406,34,24,98,61,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330058021,0.216,0.439,0.094,0.001,0.25,24,24,114,65,530,0.825233333,0.84036,0.95643,21,0.819,0.656,0.06415,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330058022,0.267,0.5,0.085,0.008,0.139,23,23,94,36,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330058023,0.255,0.334,0.105,0.046,0.26,38,33,95,41,530,0.825233333,0.84036,0.95643,21,0.819,0.656,0.06415,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330059001,0.199,0.464,0.027,0,0.309,27,8,94,43,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330059002,0.337,0.542,0.032,0,0.089,31,17,98,58,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330059003,0.749,0,0.142,0,0.109,21,13,89,48,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330059004,0.335,0.445,0.058,0,0.162,22,13,100,48,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330059005,0.52,0.292,0.047,0,0.141,14,14,96,47,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330060001,0.279,0.448,0.032,0.017,0.224,16,6,74,48,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330060002,0.399,0.388,0.02,0.036,0.156,16,12,82,38,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330060003,0.545,0.177,0.046,0.009,0.222,19,15,91,48,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330060004,0.32,0.361,0,0,0.319,14,13,81,35,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330061001,0.378,0.432,0.062,0.011,0.118,25,25,50,29,265,0.832803333,0.822223333,0.95497,17,0.842,0.624,0.06792,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330061002,0.355,0.501,0.044,0.022,0.078,19,19,41,38,265,0.832803333,0.822223333,0.95497,17,0.842,0.624,0.06792,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330061003,0.214,0.545,0.012,0,0.229,49,38,54,28,265,0.832803333,0.822223333,0.95497,17,0.842,0.624,0.06792,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330061004,0.284,0.461,0.05,0,0.205,30,22,48,27,265,0.832803333,0.822223333,0.95497,17,0.842,0.624,0.06792,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330062001,0.454,0.377,0.084,0.022,0.064,7,7,33,14,265,0.832803333,0.822223333,0.95497,17,0.842,0.624,0.06792,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330062002,0.503,0.347,0.053,0.015,0.082,6,6,34,13,265,0.832803333,0.822223333,0.95497,17,0.842,0.624,0.06792,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330062003,0.602,0.232,0.067,0,0.099,13,13,26,16,338,0.487516667,0.516013333,0.96092,14,0.665,0.573,0.35503,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330063001,0.396,0.303,0.024,0.019,0.258,47,29,43,15,275,0.81463,0.753043333,0.96089,14,0.833,0.601,0.08727,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330063002,0.46,0.287,0.015,0.01,0.228,38,32,35,18,275,0.81463,0.753043333,0.96089,14,0.833,0.601,0.08727,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330063003,0.485,0.425,0.046,0,0.043,45,34,42,20,275,0.81463,0.753043333,0.96089,14,0.833,0.601,0.08727,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330063004,0.373,0.432,0.057,0,0.138,20,20,34,20,275,0.81463,0.753043333,0.96089,14,0.833,0.601,0.08727,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330064001,0.381,0.452,0.043,0,0.124,16,10,14,14,275,0.81463,0.753043333,0.96089,14,0.833,0.601,0.08727,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330064002,0.411,0.429,0.031,0.013,0.116,18,13,14,14,338,0.487516667,0.516013333,0.96092,14,0.665,0.573,0.35503,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330064003,0.457,0.364,0.052,0.023,0.104,18,11,9,9,338,0.487516667,0.516013333,0.96092,14,0.665,0.573,0.35503,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330065001,0.542,0.285,0.018,0,0.155,27,15,28,19,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330065002,0.272,0.326,0.055,0,0.346,6,6,24,22,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330065003,0.497,0.341,0.036,0.056,0.071,9,7,16,16,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330066001,0.291,0.387,0.113,0.002,0.206,29,27,47,34,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330066002,0.313,0.492,0,0.011,0.183,29,17,42,29,265,0.832803333,0.822223333,0.95497,17,0.842,0.624,0.06792,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330067001,0.472,0.365,0.033,0.009,0.121,29,27,62,35,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330067002,0.302,0.345,0.041,0.015,0.296,21,17,59,34,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330067003,0.126,0.556,0.068,0.045,0.204,20,20,66,37,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330067004,0.303,0.392,0.089,0.018,0.198,20,20,71,43,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330068001,0.31,0.427,0.079,0.011,0.173,13,13,78,46,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330068002,0.288,0.51,0.027,0.01,0.165,7,7,83,47,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330069001,0.459,0.35,0.032,0,0.159,7,7,91,44,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330069002,0.276,0.419,0.043,0.084,0.178,5,5,83,45,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330069003,0.33,0.451,0.02,0.02,0.179,9,9,79,40,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330069004,0.195,0.48,0.111,0.016,0.197,15,15,91,44,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330070001,0.266,0.448,0.057,0.028,0.202,15,12,70,36,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330070002,0.132,0.454,0.02,0.131,0.262,20,19,72,33,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330070003,0.174,0.59,0.068,0.02,0.147,23,14,64,31,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330070004,0.259,0.422,0.132,0.034,0.153,8,8,76,37,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330070005,0.308,0.338,0.122,0.064,0.168,19,15,68,29,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330070006,0.205,0.388,0.05,0.024,0.333,12,12,73,34,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330071001,0.211,0.412,0.193,0,0.185,24,18,69,28,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330071002,0.332,0.409,0.089,0.021,0.149,20,14,58,27,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330072001,0.276,0.404,0.061,0.051,0.208,7,7,45,20,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330072002,0.394,0.211,0.089,0,0.306,8,8,47,21,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330072003,0.256,0.482,0.025,0.061,0.177,13,8,51,21,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330073001,0.289,0.335,0.065,0.039,0.272,22,17,38,20,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330073002,0.183,0.256,0.094,0.089,0.378,5,6,34,14,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330073003,0.335,0.402,0.062,0.021,0.18,5,5,40,19,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330074011,0.346,0.343,0.02,0.016,0.276,4,4,23,18,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330074012,0.156,0.43,0.103,0.016,0.294,0,0,18,14,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330074013,0.236,0.53,0.012,0.044,0.177,6,6,26,23,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330074014,0.341,0.365,0.025,0.024,0.245,4,4,23,15,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330074021,0.25,0.503,0.023,0.013,0.212,6,6,22,12,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330074022,0.198,0.222,0.205,0.005,0.37,9,9,25,15,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330074023,0.204,0.332,0.152,0.034,0.278,11,12,27,13,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330075001,0.294,0.378,0.022,0.017,0.289,9,9,10,10,338,0.487516667,0.516013333,0.96092,14,0.665,0.573,0.35503,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330075002,0.255,0.474,0,0,0.271,15,14,16,15,338,0.487516667,0.516013333,0.96092,14,0.665,0.573,0.35503,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330075003,0.333,0.358,0.106,0.021,0.181,4,4,15,13,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330075004,0.081,0.453,0.034,0,0.433,16,11,20,13,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330075005,0.199,0.582,0.024,0,0.196,9,8,18,13,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330076001,0.288,0.434,0.092,0.015,0.171,16,16,4,4,338,0.487516667,0.516013333,0.96092,14,0.665,0.573,0.35503,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330076002,0.316,0.296,0.126,0.034,0.228,20,13,3,3,338,0.487516667,0.516013333,0.96092,14,0.665,0.573,0.35503,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330076003,0.373,0.438,0.027,0,0.161,14,11,7,7,338,0.487516667,0.516013333,0.96092,14,0.665,0.573,0.35503,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330077001,0.262,0.255,0.19,0,0.293,15,12,18,11,275,0.81463,0.753043333,0.96089,14,0.833,0.601,0.08727,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330077002,0.443,0.211,0.066,0,0.28,25,13,11,11,275,0.81463,0.753043333,0.96089,14,0.833,0.601,0.08727,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330077003,0.25,0.352,0.223,0.06,0.115,13,13,16,12,212,0.522623333,0.457316667,0.94325,14,0.752,0.469,0.57547,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330077004,0.236,0.541,0.073,0.026,0.125,19,14,10,10,275,0.81463,0.753043333,0.96089,14,0.833,0.601,0.08727,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330078001,0.465,0.332,0.029,0,0.174,13,13,39,30,212,0.522623333,0.457316667,0.94325,14,0.752,0.469,0.57547,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330078002,0.522,0.335,0.007,0.011,0.125,7,5,35,19,212,0.522623333,0.457316667,0.94325,14,0.752,0.469,0.57547,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330078003,0.383,0.386,0.025,0.088,0.118,2,2,28,16,212,0.522623333,0.457316667,0.94325,14,0.752,0.469,0.57547,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330078004,0.396,0.314,0.115,0.05,0.124,13,13,27,20,275,0.81463,0.753043333,0.96089,14,0.833,0.601,0.08727,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330079001,0.308,0.25,0.07,0.095,0.277,15,15,12,12,212,0.522623333,0.457316667,0.94325,14,0.752,0.469,0.57547,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330079002,0.233,0.495,0.05,0.022,0.199,18,7,13,13,212,0.522623333,0.457316667,0.94325,14,0.752,0.469,0.57547,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330079003,0.252,0.506,0.068,0.021,0.152,22,14,17,14,212,0.522623333,0.457316667,0.94325,14,0.752,0.469,0.57547,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330079004,0.208,0.455,0.082,0.042,0.213,21,17,13,10,212,0.522623333,0.457316667,0.94325,14,0.752,0.469,0.57547,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330079005,0.147,0.516,0.063,0.008,0.266,19,15,10,10,338,0.487516667,0.516013333,0.96092,14,0.665,0.573,0.35503,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330080011,0.401,0.309,0.086,0.055,0.149,16,12,54,25,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330080012,0.34,0.212,0.213,0,0.234,12,10,51,27,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330080013,0.237,0.343,0.08,0,0.34,22,16,61,29,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330080014,0.374,0.345,0.088,0.034,0.159,18,17,57,28,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330080015,0.392,0.376,0.035,0,0.197,20,20,58,27,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
