GEOID10,BG_id,tract_id,TRBL_10,TRBL_STR_10,TRACT_10,BLOCK_10,BG,TRBG_10,WATER,URBAN_VILLAGE_NUMBER,URBAN_VILLAGE_NAME,URBAN_VILLAGE_TYPE,CRA_NO,CRA_NAME,NEIGHBORHOODS_INCLUDED,NEIGHBORHOOD_DISTRICT_NUMBER,NEIGHBORHOOD_DISTRICT_NAME
5.3033E+14,5.3033E+11,53033006100,6100.2011,6100.2011,6100,2011,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2012,6100.2012,6100,2012,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2013,6100.2013,6100,2013,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2014,6100.2014,6100,2014,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2015,6100.2015,6100,2015,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2016,6100.2016,6100,2016,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2017,6100.2017,6100,2017,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2018,6100.2018,6100,2018,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2019,6100.2019,6100,2019,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.202,6100.202,6100,2020,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2021,6100.2021,6100,2021,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2022,6100.2022,6100,2022,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2023,6100.2023,6100,2023,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2024,6100.2024,6100,2024,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2025,6100.2025,6100,2025,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2026,6100.2026,6100,2026,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2027,6100.2027,6100,2027,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2028,6100.2028,6100,2028,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2029,6100.2029,6100,2029,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.203,6100.203,6100,2030,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.2031,6100.2031,6100,2031,2,6100.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3,6100.3,6100,3000,3,6100.3,1,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3001,6100.3001,6100,3001,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3002,6100.3002,6100,3002,3,6100.3,1,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3003,6100.3003,6100,3003,3,6100.3,1,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3004,6100.3004,6100,3004,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3005,6100.3005,6100,3005,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3006,6100.3006,6100,3006,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3007,6100.3007,6100,3007,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3008,6100.3008,6100,3008,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3009,6100.3009,6100,3009,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.301,6100.301,6100,3010,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3011,6100.3011,6100,3011,3,6100.3,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3012,6100.3012,6100,3012,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3013,6100.3013,6100,3013,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3014,6100.3014,6100,3014,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3015,6100.3015,6100,3015,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3016,6100.3016,6100,3016,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3017,6100.3017,6100,3017,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3018,6100.3018,6100,3018,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3019,6100.3019,6100,3019,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.302,6100.302,6100,3020,3,6100.3,1,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3021,6100.3021,6100,3021,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3022,6100.3022,6100,3022,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3023,6100.3023,6100,3023,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3024,6100.3024,6100,3024,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3025,6100.3025,6100,3025,3,6100.3,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.3026,6100.3026,6100,3026,3,6100.3,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.4,6100.4,6100,4000,4,6100.4,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.4001,6100.4001,6100,4001,4,6100.4,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.4002,6100.4002,6100,4002,4,6100.4,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.4003,6100.4003,6100,4003,4,6100.4,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.4004,6100.4004,6100,4004,4,6100.4,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.4005,6100.4005,6100,4005,4,6100.4,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.4006,6100.4006,6100,4006,4,6100.4,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.4007,6100.4007,6100,4007,4,6100.4,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.4008,6100.4008,6100,4008,4,6100.4,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.4009,6100.4009,6100,4009,4,6100.4,1,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.401,6100.401,6100,4010,4,6100.4,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.4011,6100.4011,6100,4011,4,6100.4,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.4012,6100.4012,6100,4012,4,6100.4,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.4013,6100.4013,6100,4013,4,6100.4,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006100,6100.4014,6100.4014,6100,4014,4,6100.4,0,107,Eastlake,Residential Urban Village,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1,6200.1,6200,1000,1,6200.1,1,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1001,6200.1001,6200,1001,1,6200.1,1,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1002,6200.1002,6200,1002,1,6200.1,1,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1003,6200.1003,6200,1003,1,6200.1,1,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1004,6200.1004,6200,1004,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1005,6200.1005,6200,1005,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1006,6200.1006,6200,1006,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1007,6200.1007,6200,1007,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1008,6200.1008,6200,1008,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1009,6200.1009,6200,1009,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.101,6200.101,6200,1010,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1011,6200.1011,6200,1011,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1012,6200.1012,6200,1012,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1013,6200.1013,6200,1013,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1014,6200.1014,6200,1014,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1015,6200.1015,6200,1015,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1016,6200.1016,6200,1016,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1017,6200.1017,6200,1017,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1018,6200.1018,6200,1018,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1019,6200.1019,6200,1019,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.102,6200.102,6200,1020,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1021,6200.1021,6200,1021,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1022,6200.1022,6200,1022,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1023,6200.1023,6200,1023,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1024,6200.1024,6200,1024,1,6200.1,1,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1025,6200.1025,6200,1025,1,6200.1,1,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1026,6200.1026,6200,1026,1,6200.1,1,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1027,6200.1027,6200,1027,1,6200.1,1,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1028,6200.1028,6200,1028,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1029,6200.1029,6200,1029,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.103,6200.103,6200,1030,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1031,6200.1031,6200,1031,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1032,6200.1032,6200,1032,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1033,6200.1033,6200,1033,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1034,6200.1034,6200,1034,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1035,6200.1035,6200,1035,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1036,6200.1036,6200,1036,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1037,6200.1037,6200,1037,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1038,6200.1038,6200,1038,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1039,6200.1039,6200,1039,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.104,6200.104,6200,1040,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1041,6200.1041,6200,1041,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1042,6200.1042,6200,1042,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
5.3033E+14,5.3033E+11,53033006200,6200.1043,6200.1043,6200,1043,1,6200.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
